millis,stamp,datetime,moisture
45350999, 1534112513, 2018/8/12 22:21:53, 479
45352999, 1534112515, 2018/8/12 22:21:55, 478
45354999, 1534112517, 2018/8/12 22:21:57, 478
45356999, 1534112519, 2018/8/12 22:21:59, 478
45358999, 1534112521, 2018/8/12 22:22:1, 476
45360999, 1534112523, 2018/8/12 22:22:3, 478
45362999, 1534112525, 2018/8/12 22:22:5, 478
45364999, 1534112527, 2018/8/12 22:22:7, 478
45366999, 1534112529, 2018/8/12 22:22:9, 479
45368999, 1534112531, 2018/8/12 22:22:11, 477
45370999, 1534112533, 2018/8/12 22:22:13, 477
45372999, 1534112535, 2018/8/12 22:22:15, 479
45374999, 1534112537, 2018/8/12 22:22:17, 477
45377000, 1534112539, 2018/8/12 22:22:19, 478
45378999, 1534112541, 2018/8/12 22:22:21, 478
45380999, 1534112543, 2018/8/12 22:22:23, 475
45382999, 1534112545, 2018/8/12 22:22:25, 479
45384999, 1534112547, 2018/8/12 22:22:27, 479
45386999, 1534112549, 2018/8/12 22:22:29, 478
45388999, 1534112551, 2018/8/12 22:22:31, 477
45390999, 1534112553, 2018/8/12 22:22:33, 477
45392999, 1534112555, 2018/8/12 22:22:35, 479
45394999, 1534112557, 2018/8/12 22:22:37, 477
45396999, 1534112559, 2018/8/12 22:22:39, 478
45398999, 1534112561, 2018/8/12 22:22:41, 477
45400999, 1534112563, 2018/8/12 22:22:43, 478
45402999, 1534112565, 2018/8/12 22:22:45, 476
45404999, 1534112567, 2018/8/12 22:22:47, 477
45406999, 1534112569, 2018/8/12 22:22:49, 477
45408999, 1534112571, 2018/8/12 22:22:51, 477
45410999, 1534112574, 2018/8/12 22:22:54, 478
45412999, 1534112576, 2018/8/12 22:22:56, 478
45414999, 1534112578, 2018/8/12 22:22:58, 478
45416999, 1534112580, 2018/8/12 22:23:0, 478
45418999, 1534112582, 2018/8/12 22:23:2, 478
45420999, 1534112584, 2018/8/12 22:23:4, 478
45422999, 1534112586, 2018/8/12 22:23:6, 477
45424999, 1534112588, 2018/8/12 22:23:8, 478
45426999, 1534112590, 2018/8/12 22:23:10, 479
45428999, 1534112592, 2018/8/12 22:23:12, 479
45430999, 1534112594, 2018/8/12 22:23:14, 478
45432999, 1534112596, 2018/8/12 22:23:16, 480
45434999, 1534112598, 2018/8/12 22:23:18, 479
45436999, 1534112600, 2018/8/12 22:23:20, 478
45438999, 1534112602, 2018/8/12 22:23:22, 480
45440999, 1534112604, 2018/8/12 22:23:24, 478
45442999, 1534112606, 2018/8/12 22:23:26, 479
45444999, 1534112608, 2018/8/12 22:23:28, 479
45446999, 1534112610, 2018/8/12 22:23:30, 481
45448999, 1534112612, 2018/8/12 22:23:32, 480
45450999, 1534112614, 2018/8/12 22:23:34, 478
45452999, 1534112616, 2018/8/12 22:23:36, 479
45454999, 1534112618, 2018/8/12 22:23:38, 479
45456999, 1534112620, 2018/8/12 22:23:40, 477
45458999, 1534112622, 2018/8/12 22:23:42, 479
45460999, 1534112624, 2018/8/12 22:23:44, 477
45462999, 1534112626, 2018/8/12 22:23:46, 479
45464999, 1534112628, 2018/8/12 22:23:48, 478
45466999, 1534112630, 2018/8/12 22:23:50, 480
45468999, 1534112632, 2018/8/12 22:23:52, 479
45470999, 1534112634, 2018/8/12 22:23:54, 479
45472999, 1534112636, 2018/8/12 22:23:56, 479
45474999, 1534112638, 2018/8/12 22:23:58, 479
45476999, 1534112640, 2018/8/12 22:24:0, 476
45478999, 1534112642, 2018/8/12 22:24:2, 478
45480999, 1534112644, 2018/8/12 22:24:4, 478
45482999, 1534112646, 2018/8/12 22:24:6, 479
45484999, 1534112648, 2018/8/12 22:24:8, 478
45486999, 1534112650, 2018/8/12 22:24:10, 476
45488999, 1534112652, 2018/8/12 22:24:12, 479
45490999, 1534112654, 2018/8/12 22:24:14, 478
45492999, 1534112656, 2018/8/12 22:24:16, 477
45494999, 1534112658, 2018/8/12 22:24:18, 478
45496999, 1534112660, 2018/8/12 22:24:20, 480
45498999, 1534112662, 2018/8/12 22:24:22, 478
45500999, 1534112664, 2018/8/12 22:24:24, 479
45502999, 1534112666, 2018/8/12 22:24:26, 477
45504999, 1534112668, 2018/8/12 22:24:28, 479
45506999, 1534112670, 2018/8/12 22:24:30, 478
45508999, 1534112672, 2018/8/12 22:24:32, 479
45510999, 1534112674, 2018/8/12 22:24:34, 480
45512999, 1534112676, 2018/8/12 22:24:36, 479
45514999, 1534112678, 2018/8/12 22:24:38, 478
45516999, 1534112680, 2018/8/12 22:24:40, 478
45518999, 1534112682, 2018/8/12 22:24:42, 478
45520999, 1534112684, 2018/8/12 22:24:44, 477
45522999, 1534112686, 2018/8/12 22:24:46, 477
45524999, 1534112688, 2018/8/12 22:24:48, 478
45526999, 1534112690, 2018/8/12 22:24:50, 479
45528999, 1534112692, 2018/8/12 22:24:52, 478
45530999, 1534112694, 2018/8/12 22:24:54, 478
45532999, 1534112696, 2018/8/12 22:24:56, 480
45534999, 1534112698, 2018/8/12 22:24:58, 480
45536999, 1534112700, 2018/8/12 22:25:0, 479
45538999, 1534112702, 2018/8/12 22:25:2, 478
45540999, 1534112704, 2018/8/12 22:25:4, 479
45542999, 1534112706, 2018/8/12 22:25:6, 477
45544999, 1534112708, 2018/8/12 22:25:8, 479
45546999, 1534112710, 2018/8/12 22:25:10, 478
45548999, 1534112712, 2018/8/12 22:25:12, 479
45550999, 1534112714, 2018/8/12 22:25:14, 478
45552999, 1534112716, 2018/8/12 22:25:16, 479
45554999, 1534112718, 2018/8/12 22:25:18, 479
45556999, 1534112720, 2018/8/12 22:25:20, 478
45558999, 1534112722, 2018/8/12 22:25:22, 478
45560999, 1534112724, 2018/8/12 22:25:24, 476
45562999, 1534112726, 2018/8/12 22:25:26, 480
45564999, 1534112728, 2018/8/12 22:25:28, 478
45566999, 1534112730, 2018/8/12 22:25:30, 477
45569000, 1534112732, 2018/8/12 22:25:32, 480
45570999, 1534112734, 2018/8/12 22:25:34, 478
45572999, 1534112736, 2018/8/12 22:25:36, 480
45574999, 1534112738, 2018/8/12 22:25:38, 478
45576999, 1534112740, 2018/8/12 22:25:40, 477
45578999, 1534112742, 2018/8/12 22:25:42, 478
45580999, 1534112744, 2018/8/12 22:25:44, 478
45583000, 1534112746, 2018/8/12 22:25:46, 478
45584999, 1534112748, 2018/8/12 22:25:48, 480
45586999, 1534112750, 2018/8/12 22:25:50, 479
45588999, 1534112752, 2018/8/12 22:25:52, 479
45590999, 1534112754, 2018/8/12 22:25:54, 478
45592999, 1534112756, 2018/8/12 22:25:56, 478
45594999, 1534112758, 2018/8/12 22:25:58, 478
45596999, 1534112760, 2018/8/12 22:26:0, 477
45598999, 1534112762, 2018/8/12 22:26:2, 478
45600999, 1534112764, 2018/8/12 22:26:4, 478
45602999, 1534112766, 2018/8/12 22:26:6, 481
45604999, 1534112768, 2018/8/12 22:26:8, 479
45606999, 1534112770, 2018/8/12 22:26:10, 480
45608999, 1534112772, 2018/8/12 22:26:12, 479
45610999, 1534112774, 2018/8/12 22:26:14, 478
45612999, 1534112776, 2018/8/12 22:26:16, 478
45614999, 1534112778, 2018/8/12 22:26:18, 478
45616999, 1534112780, 2018/8/12 22:26:20, 479
45618999, 1534112782, 2018/8/12 22:26:22, 477
45620999, 1534112784, 2018/8/12 22:26:24, 477
45622999, 1534112786, 2018/8/12 22:26:26, 478
45624999, 1534112788, 2018/8/12 22:26:28, 480
45626999, 1534112790, 2018/8/12 22:26:30, 479
45628999, 1534112792, 2018/8/12 22:26:32, 478
45630999, 1534112794, 2018/8/12 22:26:34, 477
45632999, 1534112796, 2018/8/12 22:26:36, 477
45634999, 1534112798, 2018/8/12 22:26:38, 477
45636999, 1534112800, 2018/8/12 22:26:40, 478
45638999, 1534112802, 2018/8/12 22:26:42, 478
45640999, 1534112804, 2018/8/12 22:26:44, 478
45642999, 1534112806, 2018/8/12 22:26:46, 479
45644999, 1534112808, 2018/8/12 22:26:48, 478
45646999, 1534112810, 2018/8/12 22:26:50, 480
45648999, 1534112812, 2018/8/12 22:26:52, 480
45651000, 1534112814, 2018/8/12 22:26:54, 479
45652999, 1534112816, 2018/8/12 22:26:56, 478
45654999, 1534112818, 2018/8/12 22:26:58, 479
45656999, 1534112820, 2018/8/12 22:27:0, 479
45658999, 1534112822, 2018/8/12 22:27:2, 478
45660999, 1534112824, 2018/8/12 22:27:4, 477
45662999, 1534112826, 2018/8/12 22:27:6, 476
45664999, 1534112828, 2018/8/12 22:27:8, 476
45666999, 1534112830, 2018/8/12 22:27:10, 479
45668999, 1534112832, 2018/8/12 22:27:12, 478
45670999, 1534112834, 2018/8/12 22:27:14, 479
45672999, 1534112836, 2018/8/12 22:27:16, 479
45675000, 1534112838, 2018/8/12 22:27:18, 479
45676999, 1534112840, 2018/8/12 22:27:20, 479
45678999, 1534112842, 2018/8/12 22:27:22, 479
45680999, 1534112844, 2018/8/12 22:27:24, 478
45682999, 1534112846, 2018/8/12 22:27:26, 478
45684999, 1534112848, 2018/8/12 22:27:28, 478
45686999, 1534112850, 2018/8/12 22:27:30, 478
45688999, 1534112852, 2018/8/12 22:27:32, 475
45690999, 1534112854, 2018/8/12 22:27:34, 478
45692999, 1534112856, 2018/8/12 22:27:36, 479
45694999, 1534112858, 2018/8/12 22:27:38, 477
45697000, 1534112860, 2018/8/12 22:27:40, 478
45698999, 1534112862, 2018/8/12 22:27:42, 478
45700999, 1534112864, 2018/8/12 22:27:44, 478
45702999, 1534112866, 2018/8/12 22:27:46, 479
45704999, 1534112868, 2018/8/12 22:27:48, 479
45706999, 1534112870, 2018/8/12 22:27:50, 479
45708999, 1534112872, 2018/8/12 22:27:52, 479
45710999, 1534112874, 2018/8/12 22:27:54, 479
45712999, 1534112876, 2018/8/12 22:27:56, 478
45714999, 1534112878, 2018/8/12 22:27:58, 478
45716999, 1534112880, 2018/8/12 22:28:0, 477
45718999, 1534112882, 2018/8/12 22:28:2, 478
45720999, 1534112884, 2018/8/12 22:28:4, 480
45722999, 1534112886, 2018/8/12 22:28:6, 480
45724999, 1534112888, 2018/8/12 22:28:8, 476
45726999, 1534112890, 2018/8/12 22:28:10, 480
45728999, 1534112892, 2018/8/12 22:28:12, 479
45730999, 1534112894, 2018/8/12 22:28:14, 478
45732999, 1534112896, 2018/8/12 22:28:16, 480
45734999, 1534112898, 2018/8/12 22:28:18, 478
45736999, 1534112900, 2018/8/12 22:28:20, 478
45738999, 1534112902, 2018/8/12 22:28:22, 477
45741000, 1534112904, 2018/8/12 22:28:24, 478
45742999, 1534112906, 2018/8/12 22:28:26, 478
45744999, 1534112908, 2018/8/12 22:28:28, 478
45746999, 1534112910, 2018/8/12 22:28:30, 478
45749000, 1534112912, 2018/8/12 22:28:32, 478
45750999, 1534112914, 2018/8/12 22:28:34, 478
45752999, 1534112916, 2018/8/12 22:28:36, 478
45754999, 1534112918, 2018/8/12 22:28:38, 476
45756999, 1534112920, 2018/8/12 22:28:40, 476
45758999, 1534112922, 2018/8/12 22:28:42, 478
45760999, 1534112924, 2018/8/12 22:28:44, 478
45762999, 1534112926, 2018/8/12 22:28:46, 479
45764999, 1534112928, 2018/8/12 22:28:48, 479
45766999, 1534112930, 2018/8/12 22:28:50, 478
45768999, 1534112932, 2018/8/12 22:28:52, 479
45770999, 1534112934, 2018/8/12 22:28:54, 479
45772999, 1534112936, 2018/8/12 22:28:56, 479
45774999, 1534112938, 2018/8/12 22:28:58, 480
45776999, 1534112940, 2018/8/12 22:29:0, 479
45778999, 1534112942, 2018/8/12 22:29:2, 479
45780999, 1534112944, 2018/8/12 22:29:4, 479
45782999, 1534112946, 2018/8/12 22:29:6, 479
45784999, 1534112948, 2018/8/12 22:29:8, 480
45786999, 1534112950, 2018/8/12 22:29:10, 479
45788999, 1534112952, 2018/8/12 22:29:12, 487
45790999, 1534112954, 2018/8/12 22:29:14, 479
45792999, 1534112956, 2018/8/12 22:29:16, 478
45794999, 1534112958, 2018/8/12 22:29:18, 478
45796999, 1534112960, 2018/8/12 22:29:20, 479
45798999, 1534112962, 2018/8/12 22:29:22, 479
45800999, 1534112964, 2018/8/12 22:29:24, 477
45802999, 1534112966, 2018/8/12 22:29:26, 479
45804999, 1534112968, 2018/8/12 22:29:28, 480
45806999, 1534112970, 2018/8/12 22:29:30, 478
45808999, 1534112972, 2018/8/12 22:29:32, 478
45810999, 1534112974, 2018/8/12 22:29:34, 478
45812999, 1534112976, 2018/8/12 22:29:36, 479
45814999, 1534112978, 2018/8/12 22:29:38, 479
45816999, 1534112980, 2018/8/12 22:29:40, 478
45819000, 1534112982, 2018/8/12 22:29:42, 479
45820999, 1534112984, 2018/8/12 22:29:44, 478
45822999, 1534112986, 2018/8/12 22:29:46, 478
45824999, 1534112988, 2018/8/12 22:29:48, 478
45826999, 1534112990, 2018/8/12 22:29:50, 478
45828999, 1534112992, 2018/8/12 22:29:52, 478
45830999, 1534112994, 2018/8/12 22:29:54, 479
45832999, 1534112996, 2018/8/12 22:29:56, 478
45834999, 1534112998, 2018/8/12 22:29:58, 480
45836999, 1534113000, 2018/8/12 22:30:0, 478
45838999, 1534113002, 2018/8/12 22:30:2, 480
45840999, 1534113004, 2018/8/12 22:30:4, 479
45842999, 1534113006, 2018/8/12 22:30:6, 478
45844999, 1534113008, 2018/8/12 22:30:8, 478
45846999, 1534113010, 2018/8/12 22:30:10, 479
45848999, 1534113012, 2018/8/12 22:30:12, 478
45851000, 1534113014, 2018/8/12 22:30:14, 479
45852999, 1534113016, 2018/8/12 22:30:16, 479
45854999, 1534113018, 2018/8/12 22:30:18, 479
45856999, 1534113020, 2018/8/12 22:30:20, 478
45859000, 1534113022, 2018/8/12 22:30:22, 477
45860999, 1534113024, 2018/8/12 22:30:24, 478
45862999, 1534113026, 2018/8/12 22:30:26, 479
45864999, 1534113028, 2018/8/12 22:30:28, 478
45866999, 1534113030, 2018/8/12 22:30:30, 478
45868999, 1534113032, 2018/8/12 22:30:32, 475
45870999, 1534113034, 2018/8/12 22:30:34, 477
45872999, 1534113036, 2018/8/12 22:30:36, 478
45874999, 1534113038, 2018/8/12 22:30:38, 479
45876999, 1534113040, 2018/8/12 22:30:40, 478
45878999, 1534113042, 2018/8/12 22:30:42, 478
45880999, 1534113044, 2018/8/12 22:30:44, 479
45882999, 1534113046, 2018/8/12 22:30:46, 478
45884999, 1534113048, 2018/8/12 22:30:48, 480
45887000, 1534113050, 2018/8/12 22:30:50, 479
45888999, 1534113052, 2018/8/12 22:30:52, 479
45890999, 1534113054, 2018/8/12 22:30:54, 477
45892999, 1534113056, 2018/8/12 22:30:56, 479
45894999, 1534113058, 2018/8/12 22:30:58, 479
45896999, 1534113060, 2018/8/12 22:31:0, 478
45898999, 1534113062, 2018/8/12 22:31:2, 479
45900999, 1534113064, 2018/8/12 22:31:4, 479
45902999, 1534113066, 2018/8/12 22:31:6, 479
45904999, 1534113068, 2018/8/12 22:31:8, 480
45907000, 1534113070, 2018/8/12 22:31:10, 480
45908999, 1534113072, 2018/8/12 22:31:12, 480
45910999, 1534113074, 2018/8/12 22:31:14, 478
45912999, 1534113076, 2018/8/12 22:31:16, 477
45914999, 1534113078, 2018/8/12 22:31:18, 477
45916999, 1534113080, 2018/8/12 22:31:20, 478
45918999, 1534113082, 2018/8/12 22:31:22, 479
45920999, 1534113084, 2018/8/12 22:31:24, 478
45922999, 1534113086, 2018/8/12 22:31:26, 480
45924999, 1534113088, 2018/8/12 22:31:28, 477
45926999, 1534113090, 2018/8/12 22:31:30, 479
45928999, 1534113092, 2018/8/12 22:31:32, 479
45930999, 1534113094, 2018/8/12 22:31:34, 478
45932999, 1534113096, 2018/8/12 22:31:36, 479
45934999, 1534113098, 2018/8/12 22:31:38, 478
45936999, 1534113100, 2018/8/12 22:31:40, 477
45938999, 1534113102, 2018/8/12 22:31:42, 479
45941000, 1534113104, 2018/8/12 22:31:44, 477
45942999, 1534113106, 2018/8/12 22:31:46, 479
45944998, 1534113108, 2018/8/12 22:31:48, 478
45946999, 1534113110, 2018/8/12 22:31:50, 478
45948999, 1534113112, 2018/8/12 22:31:52, 479
45950999, 1534113114, 2018/8/12 22:31:54, 476
45952999, 1534113116, 2018/8/12 22:31:56, 478
45954999, 1534113118, 2018/8/12 22:31:58, 479
45956999, 1534113120, 2018/8/12 22:32:0, 480
45958999, 1534113122, 2018/8/12 22:32:2, 477
45960999, 1534113124, 2018/8/12 22:32:4, 477
45962999, 1534113126, 2018/8/12 22:32:6, 476
45964999, 1534113128, 2018/8/12 22:32:8, 478
45966999, 1534113130, 2018/8/12 22:32:10, 479
45969000, 1534113132, 2018/8/12 22:32:12, 478
45970999, 1534113134, 2018/8/12 22:32:14, 479
45972999, 1534113136, 2018/8/12 22:32:16, 477
45974999, 1534113138, 2018/8/12 22:32:18, 478
45976999, 1534113140, 2018/8/12 22:32:20, 478
45978999, 1534113142, 2018/8/12 22:32:22, 479
45981000, 1534113144, 2018/8/12 22:32:24, 480
45982999, 1534113146, 2018/8/12 22:32:26, 477
45984999, 1534113148, 2018/8/12 22:32:28, 477
45986999, 1534113150, 2018/8/12 22:32:30, 478
45988999, 1534113152, 2018/8/12 22:32:32, 478
45990999, 1534113154, 2018/8/12 22:32:34, 479
45992999, 1534113156, 2018/8/12 22:32:36, 478
45994999, 1534113158, 2018/8/12 22:32:38, 478
45996999, 1534113160, 2018/8/12 22:32:40, 472
45998999, 1534113162, 2018/8/12 22:32:42, 475
46000999, 1534113164, 2018/8/12 22:32:44, 478
46002999, 1534113166, 2018/8/12 22:32:46, 478
46004999, 1534113168, 2018/8/12 22:32:48, 479
46006999, 1534113170, 2018/8/12 22:32:50, 478
46008999, 1534113172, 2018/8/12 22:32:52, 476
46011000, 1534113174, 2018/8/12 22:32:54, 477
46012999, 1534113176, 2018/8/12 22:32:56, 477
46014999, 1534113178, 2018/8/12 22:32:58, 478
46016999, 1534113180, 2018/8/12 22:33:0, 480
46018999, 1534113182, 2018/8/12 22:33:2, 478
46020999, 1534113184, 2018/8/12 22:33:4, 476
46022999, 1534113186, 2018/8/12 22:33:6, 478
46024999, 1534113188, 2018/8/12 22:33:8, 480
46026999, 1534113190, 2018/8/12 22:33:10, 476
46028999, 1534113192, 2018/8/12 22:33:12, 478
46030999, 1534113194, 2018/8/12 22:33:14, 478
46032999, 1534113196, 2018/8/12 22:33:16, 478
46034999, 1534113198, 2018/8/12 22:33:18, 479
46037000, 1534113200, 2018/8/12 22:33:20, 480
46038999, 1534113202, 2018/8/12 22:33:22, 478
46040999, 1534113204, 2018/8/12 22:33:24, 478
46042999, 1534113206, 2018/8/12 22:33:26, 480
46044999, 1534113208, 2018/8/12 22:33:28, 478
46046999, 1534113210, 2018/8/12 22:33:30, 480
46048999, 1534113212, 2018/8/12 22:33:32, 479
46050999, 1534113214, 2018/8/12 22:33:34, 479
46052999, 1534113216, 2018/8/12 22:33:36, 478
46054999, 1534113218, 2018/8/12 22:33:38, 477
46056999, 1534113220, 2018/8/12 22:33:40, 478
46058999, 1534113222, 2018/8/12 22:33:42, 478
46060999, 1534113225, 2018/8/12 22:33:45, 479
46062999, 1534113227, 2018/8/12 22:33:47, 479
46064999, 1534113229, 2018/8/12 22:33:49, 478
46066999, 1534113231, 2018/8/12 22:33:51, 478
46069000, 1534113233, 2018/8/12 22:33:53, 478
46070999, 1534113235, 2018/8/12 22:33:55, 472
46072999, 1534113237, 2018/8/12 22:33:57, 478
46074999, 1534113239, 2018/8/12 22:33:59, 477
46076999, 1534113241, 2018/8/12 22:34:1, 477
46078999, 1534113243, 2018/8/12 22:34:3, 479
46080999, 1534113245, 2018/8/12 22:34:5, 479
46082999, 1534113247, 2018/8/12 22:34:7, 479
46084999, 1534113249, 2018/8/12 22:34:9, 479
46086999, 1534113251, 2018/8/12 22:34:11, 479
46088999, 1534113253, 2018/8/12 22:34:13, 477
46090999, 1534113255, 2018/8/12 22:34:15, 477
46092999, 1534113257, 2018/8/12 22:34:17, 480
46094999, 1534113259, 2018/8/12 22:34:19, 479
46096999, 1534113261, 2018/8/12 22:34:21, 479
46098999, 1534113263, 2018/8/12 22:34:23, 477
46100999, 1534113265, 2018/8/12 22:34:25, 478
46102999, 1534113267, 2018/8/12 22:34:27, 477
46104999, 1534113269, 2018/8/12 22:34:29, 479
46106999, 1534113271, 2018/8/12 22:34:31, 479
46108999, 1534113273, 2018/8/12 22:34:33, 479
46110999, 1534113275, 2018/8/12 22:34:35, 479
46112999, 1534113277, 2018/8/12 22:34:37, 477
46114999, 1534113279, 2018/8/12 22:34:39, 476
46116999, 1534113281, 2018/8/12 22:34:41, 478
46118999, 1534113283, 2018/8/12 22:34:43, 479
46120999, 1534113285, 2018/8/12 22:34:45, 479
46122999, 1534113287, 2018/8/12 22:34:47, 477
46124999, 1534113289, 2018/8/12 22:34:49, 477
46126999, 1534113291, 2018/8/12 22:34:51, 477
46128999, 1534113293, 2018/8/12 22:34:53, 478
46130999, 1534113295, 2018/8/12 22:34:55, 478
46132999, 1534113297, 2018/8/12 22:34:57, 478
46134999, 1534113299, 2018/8/12 22:34:59, 478
46136999, 1534113301, 2018/8/12 22:35:1, 477
46138999, 1534113303, 2018/8/12 22:35:3, 479
46140999, 1534113305, 2018/8/12 22:35:5, 479
46142999, 1534113307, 2018/8/12 22:35:7, 479
46144999, 1534113309, 2018/8/12 22:35:9, 477
46146999, 1534113311, 2018/8/12 22:35:11, 477
46148999, 1534113313, 2018/8/12 22:35:13, 478
46150999, 1534113315, 2018/8/12 22:35:15, 480
46152999, 1534113317, 2018/8/12 22:35:17, 478
46154999, 1534113319, 2018/8/12 22:35:19, 478
46156999, 1534113321, 2018/8/12 22:35:21, 477
46158999, 1534113323, 2018/8/12 22:35:23, 476
46160999, 1534113325, 2018/8/12 22:35:25, 476
46162999, 1534113327, 2018/8/12 22:35:27, 477
46164999, 1534113329, 2018/8/12 22:35:29, 479
46166999, 1534113331, 2018/8/12 22:35:31, 477
46168999, 1534113333, 2018/8/12 22:35:33, 479
46170999, 1534113335, 2018/8/12 22:35:35, 479
46172999, 1534113337, 2018/8/12 22:35:37, 478
46174999, 1534113339, 2018/8/12 22:35:39, 479
46176999, 1534113341, 2018/8/12 22:35:41, 480
46178999, 1534113343, 2018/8/12 22:35:43, 481
46180999, 1534113345, 2018/8/12 22:35:45, 480
46182999, 1534113347, 2018/8/12 22:35:47, 479
46184999, 1534113349, 2018/8/12 22:35:49, 478
46186999, 1534113351, 2018/8/12 22:35:51, 477
46188999, 1534113353, 2018/8/12 22:35:53, 477
46190999, 1534113355, 2018/8/12 22:35:55, 479
46192999, 1534113357, 2018/8/12 22:35:57, 477
46194999, 1534113359, 2018/8/12 22:35:59, 476
46196999, 1534113361, 2018/8/12 22:36:1, 476
46198999, 1534113363, 2018/8/12 22:36:3, 478
46200999, 1534113365, 2018/8/12 22:36:5, 477
46202999, 1534113367, 2018/8/12 22:36:7, 477
46204999, 1534113369, 2018/8/12 22:36:9, 477
46206999, 1534113371, 2018/8/12 22:36:11, 478
46208999, 1534113373, 2018/8/12 22:36:13, 478
46210999, 1534113375, 2018/8/12 22:36:15, 478
46212999, 1534113377, 2018/8/12 22:36:17, 477
46214999, 1534113379, 2018/8/12 22:36:19, 477
46216999, 1534113381, 2018/8/12 22:36:21, 476
46218999, 1534113383, 2018/8/12 22:36:23, 476
46220999, 1534113385, 2018/8/12 22:36:25, 478
46222999, 1534113387, 2018/8/12 22:36:27, 479
46224999, 1534113389, 2018/8/12 22:36:29, 478
46226999, 1534113391, 2018/8/12 22:36:31, 478
46228999, 1534113393, 2018/8/12 22:36:33, 476
46231000, 1534113395, 2018/8/12 22:36:35, 478
46232999, 1534113397, 2018/8/12 22:36:37, 479
46234999, 1534113399, 2018/8/12 22:36:39, 478
46236999, 1534113401, 2018/8/12 22:36:41, 477
46238999, 1534113403, 2018/8/12 22:36:43, 476
46240999, 1534113405, 2018/8/12 22:36:45, 475
46242999, 1534113407, 2018/8/12 22:36:47, 478
46244999, 1534113409, 2018/8/12 22:36:49, 478
